Ticket_ID,Business_Unit_ID,Process_ID,Category_ID,Region,Priority,Created_Date,Resolution_Hours,SLA_Hours,SLA_Breached,Status,Root_Cause,Risk_Score,Risk_Category,Escalation_Flag,Customer_Impact
TKT-018050,1,5,6,US,Low,2025-01-25,56.1,120,No,Closed,Unknown,8,Low,No,Low
TKT-018051,5,2,2,Singapore,High,2025-08-17,15.6,24,No,Resolved,Integration Failure,34,Low,No,Medium
TKT-018052,7,7,5,US,Medium,2025-10-24,33.1,72,No,Resolved,,46,Medium,No,High
TKT-018053,4,2,6,UK,Low,2024-12-29,21.3,120,No,In Progress,Training Gap,17,Low,No,Low
TKT-018054,4,6,8,Germany,Medium,2024-01-17,29.3,72,No,Closed,System Defect,22,Low,No,Medium
TKT-018055,6,5,2,Singapore,High,2024-04-11,85.4,24,Yes,Closed,System Defect,55,Medium,Yes,Medium
TKT-018056,2,2,5,Germany,Medium,2025-08-27,34.0,72,No,Closed,Missing Data,42,Medium,No,None
TKT-018057,5,8,2,Germany,Low,2025-08-02,32.7,120,No,Closed,Integration Failure,26,Low,No,Medium
TKT-018058,7,2,5,US,Medium,2025-07-27,53.7,72,No,Resolved,Human Error,36,Low,No,Low
TKT-018059,6,1,1,Singapore,Medium,2025-05-26,33.1,72,No,Resolved,Training Gap,21,Low,No,Low
TKT-018060,3,8,2,US,Medium,2025-04-27,202.4,72,Yes,In Progress,Human Error,44,Medium,No,None
TKT-018061,2,8,5,Australia,High,2024-08-30,38.5,24,Yes,In Progress,External Dependency,56,Medium,Yes,Low
TKT-018062,1,6,3,Netherlands,Low,2025-03-04,187.8,120,Yes,Open,Integration Failure,40,Medium,Yes,Low
TKT-018063,1,1,3,Australia,Low,2024-06-18,21.3,120,No,Closed,System Defect,18,Low,No,None
TKT-018064,1,3,4,Canada,Low,2025-01-05,24.8,120,No,In Progress,Human Error,27,Low,No,Low
TKT-018065,7,6,7,Singapore,Medium,2025-12-26,101.2,72,Yes,Resolved,Training Gap,62,Medium,No,Low
TKT-018066,2,5,5,Singapore,Medium,2024-09-25,31.0,72,No,Resolved,Process Gap,44,Medium,No,Medium
TKT-018067,3,1,5,UK,High,2024-12-01,28.9,24,Yes,Closed,Missing Data,79,High,Yes,Medium
TKT-018068,2,2,6,Canada,Medium,2025-07-06,42.5,72,No,Resolved,Missing Data,20,Low,No,None
TKT-018069,2,6,2,Canada,Medium,2024-03-17,153.0,72,Yes,In Progress,Integration Failure,67,Medium,Yes,Low
TKT-018070,2,2,3,Australia,Low,2024-01-20,251.0,120,Yes,Closed,Unknown,37,Low,No,Medium
TKT-018071,7,7,8,US,Low,2025-07-04,149.8,120,Yes,Resolved,System Defect,28,Low,No,None
TKT-018072,8,6,6,UK,Low,2024-05-30,23.7,120,No,Resolved,System Defect,16,Low,No,Low
TKT-018073,8,3,3,Netherlands,Low,2024-02-05,31.7,120,No,Closed,Process Gap,21,Low,No,Low
TKT-018074,1,7,7,Germany,Low,2024-01-22,27.4,120,No,Resolved,Human Error,25,Low,No,High
TKT-018075,1,8,2,Canada,Critical,2024-08-05,20.5,8,Yes,Closed,External Dependency,68,Medium,No,None
TKT-018076,7,1,7,Germany,Low,2025-09-05,79.7,120,No,Resolved,Human Error,33,Low,No,Low
TKT-018077,8,1,6,France,Medium,2025-11-18,192.6,72,Yes,Closed,Training Gap,51,Medium,No,Low
TKT-018078,8,7,6,Netherlands,Medium,2025-03-01,33.4,72,No,Closed,Human Error,34,Low,No,None
TKT-018079,3,4,3,UK,Critical,2024-07-06,22.9,8,Yes,In Progress,Training Gap,75,High,No,Medium
TKT-018080,7,2,8,Canada,Medium,2025-06-29,401.4,72,Yes,In Progress,Training Gap,40,Medium,No,High
TKT-018081,7,5,3,Netherlands,Medium,2024-05-04,8.3,72,No,Closed,Missing Data,19,Low,No,Low
TKT-018082,6,2,3,Netherlands,Medium,2024-02-26,79.7,72,Yes,Closed,Unknown,59,Medium,Yes,Medium
TKT-018083,4,2,5,France,Medium,2025-04-22,13.0,72,No,In Progress,Unknown,18,Low,No,High
TKT-018084,3,4,4,US,Low,2024-08-20,7.8,120,No,Resolved,System Defect,22,Low,No,Low
TKT-018085,2,6,4,Canada,Low,2024-12-16,26.8,120,No,Closed,Human Error,38,Low,No,Medium
TKT-018086,5,3,5,Canada,Medium,2025-12-04,44.4,72,No,Closed,Unknown,48,Medium,No,None
TKT-018087,1,5,5,Canada,Medium,2024-11-30,111.4,72,Yes,In Progress,Missing Data,51,Medium,No,Low
TKT-018088,7,8,7,US,High,2024-10-08,8.0,24,No,Closed,System Defect,60,Medium,No,Low
TKT-018089,8,7,4,Germany,Medium,2025-12-11,8.4,72,No,Resolved,Process Gap,42,Medium,No,Medium
TKT-018090,6,2,5,Australia,High,2025-11-04,10.9,24,No,Closed,Human Error,41,Medium,No,High
TKT-018091,8,7,4,US,Low,2024-05-04,20.5,120,No,Closed,Missing Data,14,Low,No,Low
TKT-018092,8,7,5,US,Medium,2025-10-04,41.3,72,No,Closed,Unknown,32,Low,No,Medium
TKT-018093,2,6,5,Australia,High,2025-07-02,29.3,24,Yes,Resolved,Integration Failure,74,High,Yes,Low
TKT-018094,4,6,2,Canada,Medium,2024-05-15,174.0,72,Yes,Closed,Process Gap,42,Medium,Yes,Low
TKT-018095,7,5,5,France,Medium,2025-04-16,41.8,72,No,Closed,Integration Failure,20,Low,No,Severe
TKT-018096,4,1,2,France,Medium,2025-07-10,76.5,72,Yes,Closed,Training Gap,68,Medium,No,Medium
TKT-018097,4,1,7,Germany,Critical,2025-09-28,7.1,8,No,Closed,Integration Failure,60,Medium,No,Medium
TKT-018098,7,4,8,UK,Low,2024-05-29,35.4,120,No,Resolved,Training Gap,12,Low,No,Low
TKT-018099,4,3,7,Germany,High,2025-04-06,25.8,24,Yes,In Progress,Training Gap,77,High,Yes,None
TKT-018100,5,8,6,Canada,Critical,2024-08-07,15.7,8,Yes,Resolved,Process Gap,90,High,Yes,Low
TKT-018101,7,2,4,US,Critical,2024-09-14,25.3,8,Yes,Closed,Unknown,82,High,No,None
TKT-018102,7,1,7,Canada,Medium,2024-09-24,22.6,72,No,In Progress,Human Error,47,Medium,No,None
TKT-018103,4,2,3,France,High,2024-06-03,6.5,24,No,Resolved,Human Error,33,Low,No,Low
TKT-018104,8,5,5,Australia,Critical,2025-07-29,10.2,8,Yes,Open,Unknown,73,High,No,Low
TKT-018105,2,5,8,France,Medium,2024-08-26,71.0,72,No,Resolved,Human Error,39,Low,No,Medium
TKT-018106,1,5,1,Canada,Medium,2025-01-28,16.1,72,No,Resolved,External Dependency,18,Low,No,Severe
TKT-018107,2,6,7,UK,High,2025-11-21,21.3,24,No,In Progress,Missing Data,58,Medium,No,Medium
TKT-018108,6,4,5,US,High,2025-07-04,17.0,24,No,Resolved,External Dependency,40,Medium,No,None
TKT-018109,5,7,2,Singapore,Medium,2024-09-23,23.2,72,No,Resolved,Missing Data,43,Medium,No,Medium
TKT-018110,5,1,4,Canada,High,2024-09-23,38.4,24,Yes,Closed,Human Error,75,High,Yes,Low
TKT-018111,5,3,3,Canada,Medium,2025-08-06,101.3,72,Yes,Open,Process Gap,56,Medium,Yes,None
TKT-018112,4,4,1,France,High,2025-07-22,21.0,24,No,Closed,Training Gap,45,Medium,No,Medium
TKT-018113,8,7,3,Australia,Critical,2024-09-20,52.8,8,Yes,Closed,Process Gap,67,Medium,Yes,None
TKT-018114,5,8,1,Germany,Medium,2025-10-04,24.1,72,No,In Progress,Process Gap,19,Low,No,Low
TKT-018115,3,1,6,Singapore,High,2025-08-02,11.1,24,No,Open,Missing Data,57,Medium,No,Medium
TKT-018116,6,6,8,Canada,High,2024-04-02,34.4,24,Yes,In Progress,Missing Data,51,Medium,No,High
TKT-018117,2,7,1,Germany,Medium,2025-07-21,29.0,72,No,Closed,Process Gap,45,Medium,No,Low
TKT-018118,7,3,4,Australia,Low,2024-05-11,242.8,120,Yes,Closed,System Defect,44,Medium,No,Low
TKT-018119,6,6,5,Netherlands,Medium,2025-12-20,13.1,72,No,Closed,Human Error,31,Low,No,Medium
TKT-018120,4,1,3,Netherlands,Medium,2025-06-30,21.2,72,No,In Progress,Unknown,26,Low,No,Low
TKT-018121,5,7,3,Australia,Low,2025-01-23,111.5,120,No,Resolved,Integration Failure,12,Low,No,Low
TKT-018122,6,3,4,UK,Low,2025-05-01,25.8,120,No,Resolved,Human Error,23,Low,No,Severe
TKT-018123,3,7,7,Netherlands,Medium,2024-09-17,69.0,72,No,Resolved,Missing Data,38,Low,No,Low
TKT-018124,5,2,2,Singapore,Medium,2025-04-13,26.2,72,No,In Progress,Training Gap,24,Low,No,Low
TKT-018125,3,5,5,UK,Medium,2024-09-01,93.1,72,Yes,Resolved,Integration Failure,39,Low,No,Low
TKT-018126,3,6,3,Germany,High,2025-05-06,27.2,24,Yes,Resolved,Missing Data,69,Medium,No,None
TKT-018127,8,5,7,Germany,Medium,2024-03-16,31.9,72,No,In Progress,Process Gap,32,Low,No,Low
TKT-018128,5,4,5,Singapore,Low,2024-06-30,152.3,120,Yes,Resolved,Missing Data,48,Medium,No,Medium
TKT-018129,8,3,8,France,Medium,2024-05-18,28.9,72,No,Resolved,Integration Failure,34,Low,No,Low
TKT-018130,3,1,6,Singapore,Medium,2024-12-17,53.2,72,No,Closed,Process Gap,29,Low,No,None
TKT-018131,2,8,2,Australia,Medium,2024-04-01,15.2,72,No,Resolved,Process Gap,28,Low,No,Low
TKT-018132,6,1,4,Australia,Medium,2024-09-07,36.5,72,No,Resolved,Unknown,38,Low,No,Low
TKT-018133,3,3,4,Germany,Medium,2024-06-26,82.1,72,Yes,Closed,Process Gap,64,Medium,Yes,Medium
TKT-018134,8,3,6,Germany,Medium,2025-01-12,20.8,72,No,Resolved,Integration Failure,46,Medium,No,Low
TKT-018135,3,1,5,UK,Medium,2025-06-17,39.4,72,No,Resolved,Training Gap,45,Medium,No,Low
TKT-018136,3,1,3,Australia,Medium,2024-10-15,13.1,72,No,Resolved,Human Error,39,Low,No,High
TKT-018137,6,5,2,UK,Low,2025-01-16,45.7,120,No,Resolved,Integration Failure,37,Low,No,Medium
TKT-018138,5,7,2,France,Low,2024-09-23,21.8,120,No,Resolved,Process Gap,14,Low,No,Low
TKT-018139,4,5,4,Canada,High,2025-11-23,2.4,24,No,Closed,Integration Failure,47,Medium,No,Low
TKT-018140,6,2,5,Canada,Low,2024-11-29,73.8,120,No,In Progress,Unknown,22,Low,No,High
TKT-018141,2,1,6,Singapore,Medium,2024-11-25,32.1,72,No,Closed,Missing Data,46,Medium,No,Low
TKT-018142,6,8,5,UK,High,2025-03-27,19.3,24,No,Closed,Integration Failure,43,Medium,No,High
TKT-018143,2,4,8,Netherlands,Medium,2024-12-23,175.9,72,Yes,Closed,Human Error,38,Low,Yes,None
TKT-018144,5,1,6,Singapore,High,2024-03-31,46.9,24,Yes,Resolved,Human Error,77,High,No,Medium
TKT-018145,5,1,3,Singapore,Critical,2025-11-27,19.7,8,Yes,Resolved,Process Gap,68,Medium,No,Medium
TKT-018146,4,1,1,Netherlands,Medium,2024-09-25,43.9,72,No,Closed,Missing Data,46,Medium,No,Medium
TKT-018147,1,2,4,US,Medium,2024-10-08,32.8,72,No,Resolved,Integration Failure,39,Low,No,High
TKT-018148,4,7,7,Australia,Medium,2024-03-12,25.4,72,No,Resolved,Human Error,43,Medium,No,None
TKT-018149,4,3,5,Singapore,Medium,2025-01-03,27.2,72,No,Open,External Dependency,25,Low,No,High
TKT-018150,2,2,8,UK,Medium,2025-10-02,39.7,72,No,Closed,External Dependency,22,Low,No,None
TKT-018151,4,8,5,France,Medium,2024-08-13,86.5,72,Yes,In Progress,Integration Failure,41,Medium,Yes,Low
TKT-018152,2,3,4,UK,Low,2024-02-13,57.9,120,No,Closed,Human Error,33,Low,No,Medium
TKT-018153,7,2,2,US,Medium,2024-01-04,37.9,72,No,Closed,System Defect,24,Low,No,Severe
TKT-018154,7,6,1,France,High,2024-05-07,11.7,24,No,In Progress,External Dependency,32,Low,No,None
TKT-018155,1,6,2,Netherlands,High,2024-02-09,18.0,24,No,Closed,External Dependency,35,Low,No,High
TKT-018156,8,5,2,UK,Medium,2025-07-29,51.5,72,No,Closed,Integration Failure,30,Low,No,Low
TKT-018157,8,2,7,UK,Medium,2025-11-19,50.1,72,No,In Progress,Missing Data,33,Low,No,Medium
TKT-018158,7,7,7,Netherlands,Critical,2025-11-19,16.1,8,Yes,Resolved,Missing Data,86,High,Yes,None
TKT-018159,8,4,3,Australia,High,2024-01-14,46.9,24,Yes,Resolved,System Defect,71,High,No,Medium
TKT-018160,6,8,4,Germany,Medium,2024-09-27,54.8,72,No,Resolved,System Defect,30,Low,No,Low
TKT-018161,2,2,7,France,Medium,2025-08-10,31.7,72,No,In Progress,Missing Data,47,Medium,No,Medium
TKT-018162,7,4,6,Germany,Medium,2025-06-23,209.0,72,Yes,In Progress,Unknown,52,Medium,Yes,High
TKT-018163,5,1,8,Germany,Medium,2024-06-02,14.4,72,No,Resolved,Unknown,48,Medium,No,Medium
TKT-018164,3,4,7,UK,Medium,2024-06-18,64.1,72,No,Open,Missing Data,25,Low,No,Low
TKT-018165,8,3,4,Canada,Medium,2025-12-05,27.9,72,No,Resolved,Missing Data,36,Low,No,Low
TKT-018166,8,5,3,UK,Medium,2025-08-19,20.3,72,No,Closed,External Dependency,36,Low,No,None
TKT-018167,5,7,2,Netherlands,Low,2025-07-01,15.1,120,No,In Progress,External Dependency,24,Low,No,Medium
TKT-018168,2,3,1,US,Medium,2024-02-27,57.2,72,No,Resolved,Process Gap,26,Low,No,None
TKT-018169,6,7,5,Singapore,High,2025-11-01,32.5,24,Yes,Resolved,Training Gap,68,Medium,Yes,None
TKT-018170,1,6,8,Canada,High,2025-01-30,62.5,24,Yes,In Progress,Training Gap,52,Medium,No,Medium
TKT-018171,4,2,3,Singapore,Medium,2024-08-22,39.8,72,No,Resolved,Human Error,27,Low,No,None
TKT-018172,7,8,2,Netherlands,Low,2025-02-22,210.7,120,Yes,Resolved,Process Gap,52,Medium,No,None
TKT-018173,3,2,3,Singapore,High,2024-10-31,34.9,24,Yes,Resolved,External Dependency,62,Medium,Yes,None
TKT-018174,7,5,4,Singapore,High,2025-10-07,19.1,24,No,In Progress,Unknown,31,Low,No,Low
TKT-018175,4,3,3,Germany,Low,2025-12-16,18.5,120,No,Closed,Missing Data,29,Low,No,None
TKT-018176,6,1,1,Singapore,Low,2025-10-14,34.2,120,No,Closed,Human Error,30,Low,No,Medium
TKT-018177,5,1,7,Singapore,High,2024-11-28,14.7,24,No,Resolved,External Dependency,31,Low,No,Low
TKT-018178,1,4,5,France,Medium,2024-11-25,49.6,72,No,Resolved,Process Gap,23,Low,No,High
TKT-018179,1,1,1,US,Medium,2025-03-23,21.2,72,No,Resolved,Unknown,42,Medium,No,High
TKT-018180,3,4,6,UK,Medium,2024-07-12,4.8,72,No,Resolved,Integration Failure,46,Medium,No,Severe
TKT-018181,3,7,7,Australia,Low,2024-01-27,19.3,120,No,In Progress,System Defect,34,Low,No,Medium
TKT-018182,6,3,3,UK,High,2024-02-07,22.0,24,No,Closed,External Dependency,41,Medium,No,Low
TKT-018183,2,3,6,Germany,Critical,2025-11-16,6.3,8,No,Resolved,External Dependency,70,High,No,Medium
TKT-018184,2,1,4,Germany,High,2025-07-04,53.7,24,Yes,Closed,Missing Data,66,Medium,Yes,Low
TKT-018185,3,1,7,UK,High,2025-01-27,10.3,24,No,Resolved,External Dependency,50,Medium,No,Low
TKT-018186,5,6,7,Singapore,High,2024-06-10,54.3,24,Yes,Resolved,Human Error,55,Medium,Yes,Low
TKT-018187,1,6,4,Germany,Critical,2025-08-07,2.7,8,No,Resolved,External Dependency,52,Medium,No,None
TKT-018188,5,3,4,Netherlands,Medium,2024-12-21,77.1,72,Yes,Resolved,Human Error,56,Medium,No,Medium
TKT-018189,5,4,5,Singapore,High,2025-11-06,21.7,24,No,Closed,Process Gap,37,Low,No,High
TKT-018190,3,3,1,Singapore,Low,2024-10-11,55.8,120,No,Closed,System Defect,8,Low,No,None
TKT-018191,7,1,2,Canada,Medium,2025-09-15,17.2,72,No,Closed,Unknown,38,Low,No,Low
TKT-018192,1,1,1,Netherlands,Medium,2024-01-06,36.8,72,No,Closed,System Defect,22,Low,No,Low
TKT-018193,4,5,3,US,High,2024-05-14,32.1,24,Yes,In Progress,Process Gap,60,Medium,Yes,Medium
TKT-018194,4,7,2,France,High,2025-01-26,41.1,24,Yes,Closed,Integration Failure,74,High,No,Medium
TKT-018195,8,8,5,Germany,Medium,2024-03-25,12.9,72,No,Closed,Unknown,27,Low,No,None
TKT-018196,3,6,1,France,Medium,2024-08-10,22.3,72,No,Resolved,External Dependency,31,Low,No,None
TKT-018197,3,6,7,France,Medium,2025-07-03,52.4,72,No,Closed,Process Gap,43,Medium,No,High
TKT-018198,3,1,3,Singapore,Medium,2025-09-20,40.3,72,No,Open,External Dependency,46,Medium,No,Medium
TKT-018199,8,5,4,Canada,Medium,2024-03-14,33.5,72,No,In Progress,Missing Data,45,Medium,No,Severe
TKT-018200,4,1,7,UK,Medium,2025-05-06,11.3,72,No,In Progress,External Dependency,20,Low,No,None
TKT-018201,2,5,6,Singapore,Low,2024-02-03,80.9,120,No,Resolved,External Dependency,30,Low,No,Low
TKT-018202,6,3,7,US,Medium,2025-04-24,8.4,72,No,Resolved,External Dependency,25,Low,No,None
TKT-018203,6,5,4,Singapore,Low,2025-03-06,50.3,120,No,In Progress,Human Error,14,Low,No,None
TKT-018204,6,8,5,US,Medium,2024-01-08,29.5,72,No,In Progress,Process Gap,39,Low,No,None
TKT-018205,8,6,8,UK,Critical,2025-01-12,5.8,8,No,Closed,Integration Failure,57,Medium,No,Low
TKT-018206,7,4,4,UK,Medium,2024-11-16,68.6,72,No,In Progress,Missing Data,43,Medium,No,None
TKT-018207,4,1,8,Australia,Medium,2025-10-08,24.9,72,No,Closed,External Dependency,42,Medium,No,Low
TKT-018208,1,8,2,France,Medium,2024-11-01,11.0,72,No,Open,Missing Data,19,Low,No,Medium
TKT-018209,3,1,3,UK,Medium,2025-02-24,32.3,72,No,Resolved,Human Error,47,Medium,No,None
TKT-018210,4,2,5,Germany,Medium,2025-09-18,49.9,72,No,In Progress,Human Error,23,Low,No,None
TKT-018211,7,8,8,Australia,High,2025-06-25,20.2,24,No,Resolved,System Defect,60,Medium,No,None
TKT-018212,6,4,8,France,High,2024-01-11,15.8,24,No,Closed,Missing Data,60,Medium,No,Low
TKT-018213,5,5,4,Germany,Critical,2025-02-20,23.1,8,Yes,Closed,Unknown,64,Medium,No,Low
TKT-018214,2,7,1,Netherlands,Medium,2024-12-13,49.1,72,No,Resolved,Unknown,45,Medium,No,Medium
TKT-018215,7,1,4,UK,Medium,2025-12-30,64.1,72,No,Resolved,Process Gap,44,Medium,No,Medium
TKT-018216,5,3,4,Canada,Medium,2025-10-29,13.5,72,No,Closed,Training Gap,40,Medium,No,High
TKT-018217,8,8,2,Germany,Medium,2024-04-10,100.7,72,Yes,Open,Integration Failure,41,Medium,No,None
TKT-018218,1,8,8,UK,Critical,2024-05-13,5.4,8,No,Resolved,Training Gap,58,Medium,No,High
TKT-018219,2,3,2,Canada,High,2025-10-05,45.3,24,Yes,Resolved,Human Error,53,Medium,Yes,Low
TKT-018220,8,1,1,UK,Medium,2025-04-02,21.4,72,No,In Progress,Training Gap,42,Medium,No,Low
TKT-018221,2,4,1,Netherlands,Medium,2025-06-04,50.9,72,No,Resolved,Unknown,31,Low,No,None
TKT-018222,5,4,5,Singapore,Medium,2025-08-16,71.8,72,No,Closed,System Defect,26,Low,No,None
TKT-018223,7,8,2,UK,Low,2025-12-23,47.6,120,No,Resolved,Process Gap,18,Low,No,High
TKT-018224,3,8,5,UK,Low,2025-04-09,127.8,120,Yes,Resolved,Training Gap,58,Medium,No,Medium
TKT-018225,3,8,8,Netherlands,High,2024-04-22,35.6,24,Yes,Resolved,Human Error,79,High,Yes,None
TKT-018226,5,6,3,Canada,Medium,2025-02-17,26.1,72,No,Closed,Training Gap,25,Low,No,None
TKT-018227,8,4,8,Singapore,Medium,2025-04-22,81.1,72,Yes,In Progress,Human Error,65,Medium,No,Medium
TKT-018228,3,8,5,UK,Medium,2025-03-22,8.6,72,No,Open,Integration Failure,21,Low,No,High
TKT-018229,1,4,3,US,Medium,2024-02-25,7.8,72,No,Closed,Unknown,48,Medium,No,None
TKT-018230,1,6,7,Netherlands,High,2024-01-15,93.6,24,Yes,Closed,Integration Failure,79,High,Yes,None
TKT-018231,5,1,3,Australia,High,2025-11-05,41.1,24,Yes,Resolved,Process Gap,71,High,No,Medium
TKT-018232,1,4,3,Singapore,Medium,2024-10-17,79.4,72,Yes,Resolved,Training Gap,64,Medium,No,Medium
TKT-018233,3,6,4,US,Medium,2025-01-05,104.7,72,Yes,Closed,Missing Data,57,Medium,No,Low
TKT-018234,2,3,2,France,High,2025-10-28,20.7,24,No,Closed,Integration Failure,33,Low,No,Medium
TKT-018235,6,7,7,Germany,High,2025-05-15,6.3,24,No,Closed,Unknown,55,Medium,No,Medium
TKT-018236,2,5,5,Canada,Medium,2025-07-19,25.4,72,No,Resolved,System Defect,31,Low,No,Low
TKT-018237,6,7,7,UK,High,2025-10-04,21.9,24,No,Closed,Integration Failure,52,Medium,No,Low
TKT-018238,7,1,8,UK,High,2024-01-06,24.2,24,Yes,Resolved,System Defect,52,Medium,No,Low
TKT-018239,5,4,8,Netherlands,High,2024-08-19,21.3,24,No,Resolved,Process Gap,47,Medium,No,None
TKT-018240,6,6,3,US,High,2025-01-06,46.3,24,Yes,Resolved,External Dependency,66,Medium,No,None
TKT-018241,8,2,3,France,Medium,2025-04-04,32.8,72,No,In Progress,Training Gap,26,Low,No,None
TKT-018242,5,7,6,UK,Medium,2024-12-30,88.8,72,Yes,Resolved,Unknown,67,Medium,No,High
TKT-018243,2,8,2,UK,Critical,2024-03-07,26.4,8,Yes,Closed,Training Gap,62,Medium,No,Low
TKT-018244,4,4,7,US,High,2025-07-03,45.7,24,Yes,Open,Missing Data,58,Medium,No,None
TKT-018245,8,3,5,Canada,High,2024-05-16,120.4,24,Yes,Closed,Missing Data,63,Medium,No,Low
TKT-018246,6,5,2,Australia,Medium,2024-02-08,43.6,72,No,Resolved,External Dependency,42,Medium,No,Medium
TKT-018247,1,2,6,Germany,High,2024-12-01,16.5,24,No,In Progress,External Dependency,37,Low,No,Severe
TKT-018248,3,5,2,US,Medium,2025-06-03,56.1,72,No,Closed,Training Gap,37,Low,No,None
TKT-018249,5,5,5,Australia,High,2025-09-18,8.2,24,No,Resolved,Missing Data,45,Medium,No,Low
TKT-018250,5,5,5,Singapore,High,2025-03-19,4.8,24,No,Closed,Human Error,48,Medium,No,Low
TKT-018251,5,1,6,UK,High,2024-11-27,21.3,24,No,Closed,System Defect,47,Medium,No,None
TKT-018252,5,8,4,France,Critical,2024-12-28,16.4,8,Yes,Closed,Process Gap,87,High,Yes,Medium
TKT-018253,6,2,6,France,Medium,2024-10-16,31.3,72,No,Resolved,Missing Data,19,Low,No,High
TKT-018254,7,7,6,Netherlands,Medium,2024-11-30,65.4,72,No,In Progress,System Defect,30,Low,No,Low
TKT-018255,6,3,4,Canada,Low,2024-09-07,66.0,120,No,Resolved,External Dependency,11,Low,No,Medium
TKT-018256,3,6,5,Singapore,High,2025-06-23,64.0,24,Yes,Resolved,Human Error,70,High,Yes,Medium
TKT-018257,5,6,7,Australia,High,2024-09-23,16.8,24,No,Resolved,Training Gap,51,Medium,No,Low
TKT-018258,5,4,7,Netherlands,High,2024-02-29,38.0,24,Yes,Resolved,Missing Data,75,High,No,High
TKT-018259,5,2,3,Australia,Medium,2024-02-17,32.9,72,No,Resolved,System Defect,22,Low,No,None
TKT-018260,3,7,8,Australia,High,2025-06-24,37.4,24,Yes,Resolved,Integration Failure,74,High,Yes,High
TKT-018261,3,7,4,UK,Medium,2025-11-22,53.6,72,No,Closed,Unknown,40,Medium,No,Medium
TKT-018262,3,4,6,Singapore,High,2025-01-17,5.2,24,No,Resolved,Integration Failure,30,Low,No,None
TKT-018263,5,3,7,Australia,High,2025-02-20,26.9,24,Yes,Resolved,Process Gap,76,High,Yes,None
TKT-018264,4,8,5,UK,Low,2025-08-09,72.9,120,No,Resolved,System Defect,29,Low,No,None
TKT-018265,2,4,8,Singapore,Medium,2024-09-30,35.0,72,No,Resolved,System Defect,40,Medium,No,None
TKT-018266,3,7,7,Netherlands,Medium,2024-01-13,93.4,72,Yes,Resolved,External Dependency,39,Low,Yes,High
TKT-018267,4,7,3,Germany,Medium,2025-01-02,23.1,72,No,Resolved,Training Gap,20,Low,No,None
TKT-018268,6,2,2,Australia,Medium,2024-03-24,16.8,72,No,Resolved,Human Error,41,Medium,No,High
TKT-018269,4,8,3,Canada,High,2024-07-12,15.9,24,No,Resolved,Training Gap,57,Medium,No,None
TKT-018270,3,6,1,Netherlands,Medium,2024-12-04,37.5,72,No,Resolved,System Defect,20,Low,No,Low
TKT-018271,5,2,3,Netherlands,High,2025-04-03,66.8,24,Yes,Resolved,Integration Failure,63,Medium,No,None
TKT-018272,3,6,4,US,Medium,2025-08-28,34.5,72,No,Open,Integration Failure,40,Medium,No,Medium
TKT-018273,4,1,7,Canada,Medium,2025-03-01,20.0,72,No,Open,Human Error,38,Low,No,Low
TKT-018274,1,5,4,US,Medium,2024-11-05,13.4,72,No,Resolved,External Dependency,26,Low,No,None
TKT-018275,8,4,7,Germany,Medium,2024-05-22,74.0,72,Yes,Resolved,Training Gap,42,Medium,Yes,Medium
TKT-018276,3,2,1,UK,Medium,2024-04-28,11.8,72,No,Resolved,Missing Data,19,Low,No,None
TKT-018277,5,4,2,France,High,2024-03-09,7.4,24,No,Resolved,Integration Failure,45,Medium,No,Medium
TKT-018278,5,1,3,Germany,Medium,2024-01-04,154.2,72,Yes,Open,Missing Data,42,Medium,Yes,None
TKT-018279,3,8,3,Netherlands,Critical,2024-10-08,80.8,8,Yes,In Progress,Human Error,63,Medium,No,None
TKT-018280,3,1,1,Germany,Medium,2025-09-17,13.4,72,No,In Progress,Training Gap,42,Medium,No,Low
TKT-018281,8,7,1,France,Low,2024-08-14,46.4,120,No,In Progress,Process Gap,37,Low,No,High
TKT-018282,6,8,2,France,High,2025-05-09,25.3,24,Yes,Resolved,System Defect,51,Medium,No,None
TKT-018283,8,5,1,Singapore,High,2024-10-12,23.2,24,No,Open,Process Gap,42,Medium,No,Medium
TKT-018284,6,2,1,Germany,Medium,2025-11-30,42.9,72,No,Resolved,Human Error,40,Medium,No,Low
TKT-018285,5,3,5,Germany,Low,2025-10-31,30.3,120,No,Open,System Defect,19,Low,No,Medium
TKT-018286,4,6,7,Australia,Medium,2025-04-12,10.7,72,No,Closed,Process Gap,38,Low,No,Low
TKT-018287,8,5,6,Singapore,Critical,2024-10-20,5.5,8,No,Closed,Training Gap,60,Medium,No,Medium
TKT-018288,1,2,3,Netherlands,Low,2024-07-29,14.7,120,No,Resolved,Training Gap,11,Low,No,None
TKT-018289,5,3,1,Australia,Low,2024-02-14,48.0,120,No,Resolved,Process Gap,17,Low,No,Low
TKT-018290,5,2,4,US,High,2025-11-05,13.8,24,No,Closed,Missing Data,33,Low,No,Medium
TKT-018291,6,4,5,Singapore,Low,2025-11-26,20.2,120,No,In Progress,Training Gap,33,Low,No,High
